gene_identifier,symbol,log2FoldChange,lfcSE,pvalue,padj,baseMean
ENSMUSG00000052609,Plekhg3,0.6116635473992476,0.37096493208280257,0.09917946285762148,0.2329307472769989,0.39225016898849435
ENSMUSG00000027324,Rpusd2,0.3750734445269667,0.22748551208148082,0.09919282011903462,0.2329307472769989,4.100554902558544
ENSMUSG00000118344,Gm50152,0.8124275076643641,0.49279282140924097,0.0992257556735071,0.2329307472769989,0.6041736212346914
ENSMUSG00000037108,Zcwpw1,-0.3747730074611187,0.22731316732065723,0.09920749748174353,0.2329307472769989,8.653541840747957
ENSMUSG00000064145,Arih2,0.16298919142652657,0.09886315685692788,0.09922257729583736,0.2329307472769989,110.74747354185774
ENSMUSG00000055612,Cdca7,-0.8320253932052399,0.5047268387804121,0.09925693580427358,0.23297519392233199,0.15116835069959123
ENSMUSG00000086165,Gm15690,-0.30117872139958113,0.18273066331062765,0.09930934432174149,0.23306945057695658,3.8762058323584823
ENSMUSG00000100783,2310047D07Rik,-0.4175673609852362,0.2534200276250749,0.09940843015981479,0.2332444468870642,1.1837187448796374
ENSMUSG00000026238,Ptma,0.07410139928744244,0.04497087242568814,0.09940104219907114,0.2332444468870642,1103.0966821252882
ENSMUSG00000058402,Zfp420,0.19382651985888216,0.11763800371257033,0.09942405471632114,0.2332523389965832,23.684571289537768
ENSMUSG00000028271,Gtf2b,0.23316072479490133,0.1415320197785956,0.09947458487250566,0.23334210883040044,41.80408020079041
ENSMUSG00000028926,Cdk14,0.19450886913060514,0.11807598998224533,0.09949241211588734,0.23334648557164805,850.2504496782065
ENSMUSG00000028773,Fabp3,0.15170364406722792,0.09209354650601036,0.09950098249354546,0.23334648557164805,297.6091843769702
ENSMUSG00000026227,2810459M11Rik,0.32484928209728486,0.19721304046628194,0.09951698359024762,0.23335524415393452,9.660880754183648
ENSMUSG00000032547,Ryk,-0.14777597196335626,0.08973143866394541,0.09958486660735492,0.23348564238825736,93.05198771708373
ENSMUSG00000097825,9630001P10Rik,-0.5201310809816454,0.31584868685030787,0.09960471861659177,0.23350340936069525,3.888829718141474
ENSMUSG00000085051,Gm11542,0.4632986561157884,0.2813784662742314,0.09965427211279876,0.23359079259165644,0.8848444391404662
ENSMUSG00000020590,Snx13,-0.09102991241975802,0.05529192168279592,0.09969150816592688,0.23364928561643378,129.58833051165044
ENSMUSG00000034205,Loxl2,-0.3733610878170979,0.22679886665880739,0.09971823934182486,0.23368314674043805,2.679070191454981
ENSMUSG00000055202,Zfp811,-0.2770277482914683,0.16828938443595573,0.09973510879283715,0.23369389206490132,45.98738178413621
ENSMUSG00000025316,Banp,-0.2798605708564248,0.17002092822722897,0.0997563447484988,0.23371486483934006,229.89461918826254
ENSMUSG00000041625,Ggact,-0.2562145530730704,0.15567943373880422,0.09980845994658732,0.23380816919392652,15.520816145161543
ENSMUSG00000021311,Mtr,-0.15087041890600517,0.0917137917988375,0.09996704227040522,0.2341508264161769,37.556273491894586
ENSMUSG00000097342,Gm26618,-0.2643768352377226,0.16073399789808918,0.10000906584799998,0.23422041963466106,12.781386846202896
ENSMUSG00000024474,Ik,0.13560353331473537,0.08245552117493464,0.1000593765572795,0.2343094017264507,112.07025815642378
ENSMUSG00000031700,Gpt2,-0.1719592123848835,0.10458048798170899,0.10011915327556226,0.23433400245008565,56.36084934075656
ENSMUSG00000102909,Gm2453,0.661280715371501,0.40215959231441223,0.1001092708616122,0.23433400245008565,0.49565796693514724
ENSMUSG00000113781,Gm35558,-0.29709301366227114,0.18066717289987674,0.10008913255637475,0.23433400245008565,3.0110197173637645
ENSMUSG00000030795,Fus,0.09568350612789554,0.0581904925164232,0.1001111296990239,0.23433400245008565,375.73176022406443
ENSMUSG00000042569,Dhrs7b,0.19703579180476855,0.11985372688405599,0.10018263993176839,0.23442491292275053,45.196553752019646
ENSMUSG00000047692,4930533K18Rik,0.5581134038511851,0.33948793026160967,0.10017909467045857,0.23442491292275053,1.5022279976040982
ENSMUSG00000073656,Gm10558,0.5886592019162492,0.35813498934177274,0.1002423870236396,0.23444936940468647,1.0446006197594557
ENSMUSG00000090069,E430024P14Rik,-0.19355714622587608,0.11775027080515678,0.10021883559811488,0.23444936940468647,27.294401909737296
ENSMUSG00000031962,Cdh15,-0.2881734433938277,0.17531140589612962,0.1002215825825995,0.23444936940468647,20.306763352509186
ENSMUSG00000114255,Gm10734,-1.019682960929574,0.6203598261401414,0.10023901390864987,0.23444936940468647,0.17289534667511688
ENSMUSG00000026807,Ak8,0.6572959728940317,0.3999792195067834,0.100315645380116,0.234591866958983,16.06507871074598
ENSMUSG00000027487,Cdk5rap1,-0.23878464501088884,0.14532826874345842,0.10036827098253018,0.23465724310822836,27.940399543038403
ENSMUSG00000032449,Slc25a36,0.10261350939115728,0.06245181756643885,0.10036579602097483,0.23465724310822836,80.09201147215019
ENSMUSG00000094719,Gm5108,-0.5930092354224124,0.3610414571272136,0.10048720497189506,0.23488782156519752,0.33829679000658713
ENSMUSG00000108063,Gm3279,-0.28057215850786066,0.17082278057350897,0.1004915885050012,0.23488782156519752,2.371348006970515
ENSMUSG00000032554,Trf,0.41433229890901463,0.2522927817490271,0.10053452762107037,0.234959318607278,1.750722670333874
ENSMUSG00000018509,Cenpv,-0.11104910329168066,0.06762570596908281,0.10056642752551802,0.23500500150417084,134.6971836956431
ENSMUSG00000061315,Naca,-0.19646160954066724,0.11965555790931233,0.10061220402407259,0.23502536460633067,544.0095571522832
ENSMUSG00000107121,1110006O24Rik,-0.46386904958328584,0.2825125149888553,0.10060210848448352,0.23502536460633067,3.8761659084508517
ENSMUSG00000063317,Usp31,-0.07796562468444752,0.047483246801674,0.10059815097519713,0.23502536460633067,212.52006018921116
ENSMUSG00000031988,Vps26b,-0.09024824247294289,0.054970320330093705,0.1006391129271067,0.23505935964705685,165.60320694027877
ENSMUSG00000075555,Gm10863,-0.8082487737311935,0.49241990571469907,0.10071831077082974,0.23518199744890408,0.23030112584460444
ENSMUSG00000029655,N4bp2l2,0.17339382012144122,0.10563522057985733,0.10070622300636457,0.23518199744890408,244.00655516154148
ENSMUSG00000012405,Rpl15,-0.21088824778800344,0.12848611083358996,0.10072870664495744,0.23518199744890408,1177.4444326029438
ENSMUSG00000054434,Tmem120b,-0.11936153842286608,0.0727364567197431,0.10079452439900659,0.23530679005604385,55.23420136041009
ENSMUSG00000030208,Emp1,0.777128520024545,0.4736275090110885,0.10083871765150569,0.2353810754113183,0.19083323883006928
ENSMUSG00000032431,Crtap,0.47222647344024526,0.2878428751560609,0.10088664335955233,0.23546405389180758,1.5365467520704847
ENSMUSG00000033499,Larp4b,-0.07903760977883485,0.048187372014189996,0.10096064672048521,0.23560786840168188,419.47298806298187
ENSMUSG00000024151,Msh2,-0.2639913791942133,0.16097222939228306,0.10100914147542758,0.23569212650908064,26.769802574371464
ENSMUSG00000020781,Tsen54,0.19472745964890426,0.11876549627178665,0.10108914800325015,0.23574366119608478,14.507715034669053
ENSMUSG00000039701,Usp53,-0.19029912652236028,0.1160660023473597,0.10109318692376261,0.23574366119608478,44.34974739427946
ENSMUSG00000079410,Gm2897,-0.8178434620077861,0.49880042689856074,0.10108407434616382,0.23574366119608478,0.14578990934150887
ENSMUSG00000040204,Pclaf,0.5626618516327487,0.3431667624861452,0.10108495103731727,0.23574366119608478,0.5613010148030855
ENSMUSG00000112375,Gm38560,-0.41194958436482837,0.2512338335170622,0.10106634381174641,0.23574366119608478,5.584561318869162
ENSMUSG00000079157,Fam155a,0.12122082736814593,0.0739424351046821,0.10113110963455835,0.23580319030369382,3409.3128973142143
ENSMUSG00000117981,4930484I04Rik,0.3084831675428965,0.18819197698195542,0.10117285414589089,0.23587161486169467,8.193668873340867
ENSMUSG00000027270,Lamp5,-0.44595338363012177,0.272102777543243,0.10123091740354433,0.23597806306641678,102.77975932746543
ENSMUSG00000057863,Rpl36,-0.13484438142925378,0.08228308856693115,0.10125781599575924,0.23598308448531363,1481.4229836815643
ENSMUSG00000116641,Gm41505,0.37893391986906666,0.23122846387835447,0.1012578805011362,0.23598308448531363,6.969930706967642
ENSMUSG00000045464,2810002D19Rik,0.24569853900263772,0.14995726746771595,0.1013263908861128,0.2361138241324608,13.250663532844218
ENSMUSG00000043065,Spice1,0.16569785498726256,0.10113590278885325,0.10134489217648184,0.23612801332092961,25.56038482164096
ENSMUSG00000026457,Adipor1,-0.1523765343350953,0.09304749902817486,0.1015007887075931,0.23646228317086102,137.2777057092834
ENSMUSG00000017307,Acot8,0.17727343487642486,0.1082929042034435,0.10163442367749369,0.23671765588440805,31.407115058318233
ENSMUSG00000112873,Gm48877,-0.6259179831813118,0.38236213169428485,0.10163529295962179,0.23671765588440805,0.9330466756668221
ENSMUSG00000115850,Gm48956,0.2221089010991747,0.13569771593729088,0.10167399143938324,0.2367208436106752,5.980479385961549
ENSMUSG00000002797,Ggct,0.1362929237329558,0.08326331644338192,0.10165337124422824,0.2367208436106752,59.71972786657231
ENSMUSG00000085792,Gm15414,0.47079603969211853,0.2876257952191208,0.10166489871727027,0.2367208436106752,1.2901277103204314
ENSMUSG00000039887,Alg14,0.12731656336439026,0.0778155179323482,0.1018116835638101,0.23701241655872776,34.19434108381199
ENSMUSG00000041278,Ttc1,0.11742181374506247,0.07177302786401218,0.1018362627528249,0.23702285198158007,108.29168968281256
ENSMUSG00000041720,Pi4ka,-0.10228217303248863,0.06251993903534978,0.10184108452993249,0.23702285198158007,559.148882514903
ENSMUSG00000002052,Supt6,-0.07838816891751686,0.04793340049124741,0.10197446313480783,0.23729554650791052,265.1986578477391
ENSMUSG00000001445,Mrpl10,-0.16765074377431147,0.10251898037819564,0.10198319955049813,0.23729554650791052,86.20229203049063
ENSMUSG00000002459,Rgs20,-0.6505320719864398,0.39785877742936937,0.10203167645829213,0.23737930939740118,50.47526987574771
ENSMUSG00000063820,Arl9,0.5496087524800223,0.3361536720249211,0.10205060747610137,0.2373943209373138,0.4777602464579168
ENSMUSG00000046671,Mtfr1l,0.14409541962715827,0.08818875656896485,0.10227077647354091,0.23787739963719798,63.80964119614506
ENSMUSG00000002718,Cse1l,-0.12382425229077748,0.07580042073613195,0.10235205710037067,0.2379875815563627,93.99025665192696
ENSMUSG00000063849,Ppcdc,-0.16677534046784193,0.10209058336539574,0.1023425313731757,0.2379875815563627,54.02762899923162
ENSMUSG00000038914,Dido1,-0.10001738072505703,0.06122741985566025,0.10235567663447012,0.2379875815563627,109.61673303187271
ENSMUSG00000027305,Ndufaf1,0.1810554292350389,0.11085207632369634,0.10240452682757016,0.23804748434344547,24.103594926230436
ENSMUSG00000026864,Hspa5,0.1897556539378791,0.11617988509137069,0.10240764004250173,0.23804748434344547,258.0445493544872
ENSMUSG00000026592,Tex35,0.492326503825384,0.301442009378157,0.10241897915007891,0.23804748434344547,1.1185576200719214
ENSMUSG00000020894,Vamp2,0.08150440142107752,0.04990620882757703,0.10243713066816938,0.23806058805659105,2727.36077779997
ENSMUSG00000023484,Prph,-0.5484464172975391,0.3358882547724717,0.10250600940024877,0.2381915625785187,1.5453213801255825
ENSMUSG00000074634,Tmem267,-0.16216660711476122,0.09932562201384143,0.10253705623336141,0.2382125420664826,64.0253591633175
ENSMUSG00000023072,Cep89,-0.12467721715885947,0.07636437244323885,0.10254008131741095,0.2382125420664826,41.17152306729041
ENSMUSG00000025278,Flnb,-0.2722794953863562,0.16678281199214892,0.10256592619513911,0.2382434896137151,94.33769567411453
ENSMUSG00000066197,Gpr139,-0.9412542366087849,0.5766005093881662,0.10259102666119614,0.23827270067178555,0.11708416119199565
ENSMUSG00000045657,Pcdhb10,0.4786881088892028,0.29341015037222623,0.10279244193870749,0.23871135442406874,1.9259155491221431
ENSMUSG00000031431,Tsc22d3,0.21311137137920433,0.13063646077509072,0.10282039358978998,0.2387471216467917,76.14226237219043
ENSMUSG00000028047,Thbs3,-0.15530943088458732,0.09520783142972557,0.10283391065033487,0.23874936736782654,24.64192185162703
ENSMUSG00000020544,Cox11,0.1166375324873235,0.0715132195254676,0.10289187907323433,0.23885480262223427,91.51521869028194
ENSMUSG00000079435,Rpl36a,-0.12487801292704462,0.07656887816925886,0.10290637932298571,0.23885931676921426,1045.687848074625
ENSMUSG00000055805,Fmnl1,0.24269759194961774,0.1488167170973541,0.10292218851843217,0.2388668676802066,218.89566186988267
ENSMUSG00000057406,Nsd2,0.1228566661994565,0.07535126694526136,0.10300588354410567,0.2390319502980076,257.95786306390625
ENSMUSG00000099966,2810402E24Rik,-0.2132395382172061,0.13079765487656944,0.10303791139802852,0.23907711018857108,12.587318325099513
ENSMUSG00000051256,Jagn1,0.1877069336843551,0.11514547423554351,0.1030651395499978,0.2391111237559949,63.94170102473284
ENSMUSG00000033021,Gmppa,-0.16327604777727603,0.10016926620522423,0.10310119344086636,0.23913644282114627,27.072611151980976
ENSMUSG00000079652,Fam71f2,-0.44263892430555685,0.27155720866023186,0.10310097226787389,0.23913644282114627,0.9360904658369531
ENSMUSG00000033486,Catsper2,0.13104168250358106,0.08040037040542866,0.10313020903164809,0.2391454286467666,28.017084154240603
ENSMUSG00000039545,Flicr,0.3618023821225015,0.22197665716134227,0.10312013051319298,0.2391454286467666,1.2590348422469062
ENSMUSG00000037984,Neurod6,-0.42708597828809214,0.26206255615343954,0.10316279488232484,0.23919183544684314,129.62762375515211
ENSMUSG00000104631,Gm43774,0.19967711099246066,0.12253646281671592,0.10320040550501977,0.23924987988392593,8.975930127048692
ENSMUSG00000038811,Gngt2,0.5256174422610291,0.32257183610772994,0.10321597887575427,0.2392568273586389,1.066603963079088
ENSMUSG00000033249,Hsf4,-0.23169093655674544,0.1422319276010181,0.10332027275240058,0.23946044690577856,13.214127723847962
ENSMUSG00000039069,Mtg2,-0.12886489782809502,0.07911041613373822,0.10332899540840708,0.23946044690577856,67.49369996587953
ENSMUSG00000003458,Ncstn,0.09866613971092628,0.06058515372171058,0.1034076602784077,0.23961356018714106,87.1888967474197
ENSMUSG00000050549,Fam241a,0.22319946933962703,0.13706037677516716,0.10342409429014572,0.2396224539977752,39.04237873999711
ENSMUSG00000020152,Actr2,0.06686238909467467,0.04106947364846832,0.10351824642049269,0.23981138820061532,970.1137717249869
ENSMUSG00000020635,Fkbp1b,0.20286257764540583,0.12462055559420372,0.10355838687647523,0.23987516765348407,105.44417132073856
ENSMUSG00000034467,Dynlrb2,-0.6633778690632736,0.40756957846957353,0.10360055498833402,0.23990431693376404,1.21293643027281
ENSMUSG00000027777,Schip1,0.18683670066239097,0.11479245489832703,0.10360880298190735,0.23990431693376404,2209.920364875871
ENSMUSG00000022808,Snx4,0.17267068547560407,0.10608110872618219,0.10358358405160938,0.23990431693376404,88.56296710987725
ENSMUSG00000115100,Gm34934,1.0046574780529534,0.6173290320054086,0.10364659795529156,0.23996262376797697,0.3714071701082652
ENSMUSG00000110016,Gm20751,0.38207289237937414,0.23483868980472522,0.10374583076956352,0.24016314000488884,2.013039118475345
ENSMUSG00000097649,Gm10561,0.6104811246526349,0.37530292838273677,0.1038145020913043,0.24029286869266003,0.3628622855626098
ENSMUSG00000027551,Zfp64,-0.3534927987140074,0.21732907076965657,0.10383642355167881,0.2403143700300654,45.613244506702785
ENSMUSG00000028480,Glipr2,-0.604205563241753,0.37152228023046624,0.1038864934050169,0.24040100359287697,1.638883729770237
ENSMUSG00000027500,Stmn2,-0.13283245768162105,0.08168724126352747,0.10392621078035413,0.24046366259857177,1456.1389415903127
ENSMUSG00000053930,Shisa6,-0.4999706934400681,0.3075314480576786,0.10400185106766363,0.24060941441216502,60.08486887867307
ENSMUSG00000037997,Parp11,0.14094561293412136,0.0867090319107956,0.10405586356804608,0.24067583568614087,39.236068383900566
ENSMUSG00000002748,Baz1b,-0.14191413333516423,0.08730191595035791,0.1040441904316679,0.24067583568614087,151.90693760613993
ENSMUSG00000084772,Gm15473,-0.9614319555486195,0.5915916201842937,0.10412814042970324,0.24081373006742943,0.22876745069495671
ENSMUSG00000069727,Zfp975,-0.1624022021804432,0.10000376628286434,0.1043841624363461,0.241376480635596,18.78577128998115
ENSMUSG00000114149,Gm47646,0.3875064434471454,0.2386360843758842,0.10441029684776625,0.24140757015458253,1.9322732014778492
ENSMUSG00000061559,Wdr61,0.16398222738114052,0.10101391043747199,0.10451186591710866,0.24161304377288553,89.8192773321617
ENSMUSG00000033233,Trim45,-0.28270149051863935,0.17417513428694445,0.10457069245134762,0.24171966624476757,16.219184108346607
ENSMUSG00000116138,C030006K11Rik,0.2874695502493046,0.17714816162225738,0.10463999588906044,0.24184032431627486,7.657442667608628
ENSMUSG00000020078,Vps26a,0.1288102996993676,0.07938180063007536,0.1046604170044885,0.24184032431627486,114.37014274202788
ENSMUSG00000027589,Pcmtd2,-0.1041377454246486,0.06417698203927828,0.10466102765432564,0.24184032431627486,137.59627723462435
ENSMUSG00000015766,Eps8,-0.7158006319545405,0.4411702527950815,0.10469541327296752,0.24186102514935448,9.209084107168596
ENSMUSG00000070366,Plpp4,-0.7903641993866715,0.48712115480366214,0.10469188597777342,0.24186102514935448,15.747634601340124
ENSMUSG00000087553,5730412P04Rik,0.5386205493419924,0.3319964816795015,0.10472452420806247,0.24189890098763725,0.47703227747845417
ENSMUSG00000022521,Crebbp,0.06285886054210998,0.03874937752662417,0.10476262904516019,0.24195753975417353,369.9320421945924
ENSMUSG00000089940,Gm4117,0.28469186474743263,0.17553200297458213,0.10482902054560067,0.24203166505754398,7.590237162054629
ENSMUSG00000027997,Casp6,-0.3318447031517489,0.20460723233636274,0.10483289108884368,0.24203166505754398,4.007704585815081
ENSMUSG00000048833,Slc39a9,-0.12926600983780306,0.07969693194586548,0.10480983324366012,0.24203166505754398,92.20308538626264
ENSMUSG00000048040,Arxes2,-0.11601353077432608,0.07153522171370255,0.10485304059840526,0.24204881013761217,147.9225046417559
