Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,direction
GO_Biological_Process_2021,regulation of interleukin-1-mediated signaling pathway (GO:2000659),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,VRK2,anterior_up
GO_Biological_Process_2021,regulation of mast cell chemotaxis (GO:0060753),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,VEGFD,anterior_up
GO_Biological_Process_2021,regulation of neutrophil extravasation (GO:2000389),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,OLFM4,anterior_up
GO_Biological_Process_2021,regulation of non-motile cilium assembly (GO:1902855),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,HAP1,anterior_up
GO_Biological_Process_2021,regulation of pro-B cell differentiation (GO:2000973),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,HES1,anterior_up
GO_Biological_Process_2021,regulation of relaxation of cardiac muscle (GO:1901897),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PLN,anterior_up
GO_Biological_Process_2021,regulation of thymocyte apoptotic process (GO:0070243),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,BMP4,anterior_up
GO_Biological_Process_2021,regulation of type B pancreatic cell proliferation (GO:0061469),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SGPP2,anterior_up
GO_Biological_Process_2021,regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SCN5A,anterior_up
GO_Biological_Process_2021,replication-born double-strand break repair via sister chromatid exchange (GO:1990414),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,REC8,anterior_up
GO_Biological_Process_2021,response to angiotensin (GO:1990776),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,NFKB1,anterior_up
GO_Biological_Process_2021,response to gonadotropin (GO:0034698),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SLC5A5,anterior_up
GO_Biological_Process_2021,response to lipoteichoic acid (GO:0070391),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,LBP,anterior_up
GO_Biological_Process_2021,response to peptidoglycan (GO:0032494),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,INAVA,anterior_up
GO_Biological_Process_2021,retinal cone cell development (GO:0046549),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,RORB,anterior_up
GO_Biological_Process_2021,retinal cone cell differentiation (GO:0042670),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,RORB,anterior_up
GO_Biological_Process_2021,retinal ganglion cell axon guidance (GO:0031290),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,ALCAM,anterior_up
GO_Biological_Process_2021,telencephalon cell migration (GO:0022029),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,HTR6,anterior_up
GO_Biological_Process_2021,tongue development (GO:0043586),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,WNT10A,anterior_up
GO_Biological_Process_2021,TORC2 signaling (GO:0038203),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PRR5L,anterior_up
GO_Biological_Process_2021,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,PTPRU,anterior_up
GO_Biological_Process_2021,tripartite regional subdivision (GO:0007351),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,FZD5,anterior_up
GO_Biological_Process_2021,vocal learning (GO:0042297),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,STRA6,anterior_up
GO_Biological_Process_2021,xenobiotic transport across blood-brain barrier (GO:1990962),1/6,0.3039744455873373,0.8176344585040946,0,0,3.214859094790777,3.828291636428593,SLC22A1,anterior_up
GO_Biological_Process_2021,positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),3/33,0.3047484843077329,0.8176344585040946,0,0,1.6080410607356714,1.910784513759926,KIT;HES1;PRLR,anterior_up
GO_Biological_Process_2021,regulation of cholesterol efflux (GO:0010874),3/33,0.3047484843077329,0.8176344585040946,0,0,1.6080410607356714,1.910784513759926,CAV1;PPARG;ABCA12,anterior_up
GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),10/140,0.3054581383966788,0.8176344585040946,0,0,1.2377863100754667,1.4679434359488368,NTNG2;ALCAM;NTF3;S100A6;LRP4;NCKAP1L;EPHB2;DRD2;S100B;MYO16,anterior_up
GO_Biological_Process_2021,protein localization to cell periphery (GO:1990778),10/140,0.3054581383966788,0.8176344585040946,0,0,1.2377863100754667,1.4679434359488368,RAB3B;MRAP;EHD4;RAMP3;CAV1;KCNB2;P2RY1;PKP2;ZDHHC22;ABCA12,anterior_up
GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway (GO:2001234),6/78,0.3067186749092184,0.8176344585040946,0,0,1.3404802744425386,1.58421218867035,BMP4;NR4A2;TCF7L2;HGF;ITGA6;CFLAR,anterior_up
GO_Biological_Process_2021,activin receptor signaling pathway (GO:0032924),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,ACVR1C;INHBB,anterior_up
GO_Biological_Process_2021,aspartate family amino acid metabolic process (GO:0009066),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,ASS1;SLC25A13,anterior_up
GO_Biological_Process_2021,carbohydrate derivative catabolic process (GO:1901136),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,MANBA;ADAMTS9,anterior_up
GO_Biological_Process_2021,cardiac atrium morphogenesis (GO:0003209),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,NOTCH2;TGFB2,anterior_up
GO_Biological_Process_2021,excitatory postsynaptic potential (GO:0060079),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,GRID2;DRD2,anterior_up
GO_Biological_Process_2021,folic acid metabolic process (GO:0046655),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,MTHFD1L;FOLR2,anterior_up
GO_Biological_Process_2021,leukocyte adhesion to vascular endothelial cell (GO:0061756),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,GCNT1;SLC39A8,anterior_up
GO_Biological_Process_2021,negative regulation of calcium ion transport (GO:0051926),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,PLN;NOS1,anterior_up
GO_Biological_Process_2021,positive regulation of G protein-coupled receptor signaling pathway (GO:0045745),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,NECAB2;MRAP,anterior_up
GO_Biological_Process_2021,positive regulation of leukocyte activation (GO:0002696),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,CEBPA;LBP,anterior_up
GO_Biological_Process_2021,positive regulation of macrophage migration (GO:1905523),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,P2RX4;CSF1,anterior_up
GO_Biological_Process_2021,positive regulation of triglyceride metabolic process (GO:0090208),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,LDLR;MFSD2A,anterior_up
GO_Biological_Process_2021,Rac protein signal transduction (GO:0016601),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,EPS8;CDH13,anterior_up
GO_Biological_Process_2021,regulation of bicellular tight junction assembly (GO:2000810),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,OCLN;SNAI2,anterior_up
GO_Biological_Process_2021,regulation of collagen biosynthetic process (GO:0032965),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,BMP4;CREB3L1,anterior_up
GO_Biological_Process_2021,regulation of lymphocyte proliferation (GO:0050670),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,IL12A;FGF10,anterior_up
GO_Biological_Process_2021,regulation of oligodendrocyte differentiation (GO:0048713),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,PTPRZ1;HES1,anterior_up
GO_Biological_Process_2021,response to fatty acid (GO:0070542),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,LPL;FOXO1,anterior_up
GO_Biological_Process_2021,ureteric bud development (GO:0001657),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,BMP4;GPC3,anterior_up
GO_Biological_Process_2021,vesicle transport along actin filament (GO:0030050),2/19,0.3070541020345617,0.8176344585040946,0,0,1.891503267973856,2.233357148101117,MYO5B;MYO1H,anterior_up
GO_Biological_Process_2021,modulation of chemical synaptic transmission (GO:0050804),8/109,0.3078121334522767,0.8176344585040946,0,0,1.2743356809907795,1.5015059447384842,GRID2;RIMS3;RELN;NTF3;DRD2;MCTP2;SNCAIP;BAIAP3,anterior_up
GO_Biological_Process_2021,positive regulation of DNA metabolic process (GO:0051054),5/63,0.3091956186394764,0.8176344585040946,0,0,1.386549655763378,1.6275058250125634,SMOC2;DNMT3L;HGF;TOX;FGF10,anterior_up
GO_Biological_Process_2021,cognition (GO:0050890),4/48,0.3094926232310543,0.8176344585040946,0,0,1.4620174346201744,1.714684781287375,FAM107A;CBR3;MFSD2A;STRA6,anterior_up
GO_Biological_Process_2021,positive regulation of blood vessel endothelial cell migration (GO:0043536),4/48,0.3094926232310543,0.8176344585040946,0,0,1.4620174346201744,1.714684781287375,P2RX4;FGF18;HMOX1;FGFR1,anterior_up
GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),9/125,0.3109898869692434,0.8176344585040946,0,0,1.2483173718385865,1.4580283053081686,JUN;SRXN1;HMOX1;SLC4A11;NOX4;PRR5L;VRK2;ANKRD2;FOXO1,anterior_up
GO_Biological_Process_2021,negative regulation of MAPK cascade (GO:0043409),7/94,0.3126523931763328,0.8176344585040946,0,0,1.294331804055054,1.5048720484251894,BMP4;CD300A;CAV1;FBLN1;EPHB2;PPEF2;FOXO1,anterior_up
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),8/110,0.3165883620402069,0.8176344585040946,0,0,1.2617748130179909,1.4512339494903752,MAVS;LPL;MBP;NCKAP1L;IL16;TLR7;LBP;INAVA,anterior_up
GO_Biological_Process_2021,axon development (GO:0061564),6/79,0.3171451815227428,0.8176344585040946,0,0,1.322047040578961,1.518233036218504,SEMA5A;NTNG2;S100A6;EPHB2;DRD2;S100B,anterior_up
GO_Biological_Process_2021,B cell receptor signaling pathway (GO:0050853),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,BLNK;NFATC2;NCKAP1L,anterior_up
GO_Biological_Process_2021,cardiac muscle contraction (GO:0060048),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,TNNT2;SCN5A;SCN4B,anterior_up
GO_Biological_Process_2021,cell-substrate junction assembly (GO:0007044),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,DLC1;LAMC2;ITGA6,anterior_up
GO_Biological_Process_2021,phosphatidylinositol 3-kinase signaling (GO:0014065),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,PIK3C2G;HTR2A;MYO16,anterior_up
GO_Biological_Process_2021,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,BTC;TGFA;HAP1,anterior_up
GO_Biological_Process_2021,positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,JUN;TGFB2;PPARG,anterior_up
GO_Biological_Process_2021,regulation of amyloid-beta formation (GO:1902003),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,EFNA1;LRRTM3;HAP1,anterior_up
GO_Biological_Process_2021,response to steroid hormone (GO:0048545),3/34,0.3211042457879421,0.8176344585040946,0,0,1.5560859847126025,1.7676972702352145,TGFB2;PAQR7;CAV1,anterior_up
GO_Biological_Process_2021,sensory perception of light stimulus (GO:0050953),7/95,0.3221809979499963,0.8176344585040946,0,0,1.279555208739758,1.4492776968166885,ADGRV1;USH1G;WHRN;RGS16;PCDH15;CDH23;DHRS3,anterior_up
GO_Biological_Process_2021,neuron differentiation (GO:0030182),12/174,0.3224285155693062,0.8176344585040946,0,0,1.1919540229885055,1.3491415585868294,NR4A2;TGFB2;WNT10A;WNT5B;FZD5;FZD4;LHX2;FZD7;RORB;INSM1;WNT2;MET,anterior_up
GO_Biological_Process_2021,cellular response to mechanical stimulus (GO:0071260),4/49,0.322977655666929,0.8176344585040946,0,0,1.4294520547945206,1.6155268815822963,GADD45A;TNFRSF8;TLR7;NFKB1,anterior_up
GO_Biological_Process_2021,oligosaccharide metabolic process (GO:0009311),4/49,0.322977655666929,0.8176344585040946,0,0,1.4294520547945206,1.6155268815822963,MANBA;B3GALT2;ST6GALNAC3;ST6GALNAC5,anterior_up
GO_Biological_Process_2021,regulation of stress-activated MAPK cascade (GO:0032872),4/49,0.322977655666929,0.8176344585040946,0,0,1.4294520547945206,1.6155268815822963,TGFB2;RASGRP1;FOXO1;INAVA,anterior_up
GO_Biological_Process_2021,cellular divalent inorganic cation homeostasis (GO:0072503),8/111,0.3254125272339029,0.8176344585040946,0,0,1.249457845394188,1.4027183275813937,CASR;CXCL12;STC2;CAV1;ATP13A4;SLC39A8;HTR2A;DRD5,anterior_up
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),6/80,0.327624671186164,0.8176344585040946,0,0,1.3041120022252095,1.4552411355265351,BMP4;TCF7L2;HMOX1;SNAI2;ITGA6;CFLAR,anterior_up
GO_Biological_Process_2021,regulation of protein localization to plasma membrane (GO:1903076),6/80,0.327624671186164,0.8176344585040946,0,0,1.3041120022252095,1.4552411355265351,MRAP;VAMP8;RAMP3;STAC2;EPHB2;PLS1,anterior_up
GO_Biological_Process_2021,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,JAG1;CD55,anterior_up
GO_Biological_Process_2021,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,CLDN10;CLDN1,anterior_up
GO_Biological_Process_2021,cortical actin cytoskeleton organization (GO:0030866),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,NCKAP1L;LCP1,anterior_up
GO_Biological_Process_2021,dopaminergic neuron differentiation (GO:0071542),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,NR4A2;WNT2,anterior_up
GO_Biological_Process_2021,eye morphogenesis (GO:0048592),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,FBN2;FBN1,anterior_up
GO_Biological_Process_2021,fatty acid transport (GO:0015908),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,PPARG;MFSD2A,anterior_up
GO_Biological_Process_2021,ganglioside metabolic process (GO:0001573),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,ST6GALNAC3;ST6GALNAC5,anterior_up
GO_Biological_Process_2021,glucose transmembrane transport (GO:1904659),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,SLC2A9;SLC2A5,anterior_up
GO_Biological_Process_2021,hepaticobiliary system development (GO:0061008),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,CEBPA;MET,anterior_up
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,CEBPA;LATS2,anterior_up
GO_Biological_Process_2021,negative regulation of lipid storage (GO:0010888),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,PPARG;PPARA,anterior_up
GO_Biological_Process_2021,oligodendrocyte differentiation (GO:0048709),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,PRDM8;PTPRZ1,anterior_up
GO_Biological_Process_2021,positive regulation of alpha-beta T cell activation (GO:0046635),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,IL12A;CD55,anterior_up
GO_Biological_Process_2021,positive regulation of interferon-alpha production (GO:0032727),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,MAVS;TLR7,anterior_up
GO_Biological_Process_2021,positive regulation of natural killer cell mediated cytotoxicity (GO:0045954),2/20,0.3290686601253666,0.8176344585040946,0,0,1.7863247863247864,1.9854800942684288,IL12A;RASGRP1,anterior_up
